 5.85   7.926E-018   1.606E-012   8.821E-009   4.942E-006   4.298E-003   9.302E-002   4.740E-001   3.623E-001   6.387E-002   2.457E-003   2.126E-005   3.061E-007   1.038E-006   1.406E-018   2.132E-031
 5.80   4.485E-017   7.670E-012   3.530E-008   1.579E-005   1.212E-002   1.768E-001   5.576E-001   2.325E-001   2.065E-002   3.634E-004   1.302E-006   4.093E-008   1.668E-007   8.524E-020   4.461E-033
 5.75   2.325E-016   3.342E-011   1.285E-007   4.548E-005   3.110E-002   2.962E-001   5.494E-001   1.182E-001   5.025E-003   3.812E-005   5.412E-008   6.402E-009   2.724E-008   5.408E-021   1.008E-034
 5.70   1.100E-015   1.327E-010   4.245E-007   1.178E-004   7.248E-002   4.324E-001   4.471E-001   4.692E-002   9.009E-004   2.690E-006   1.853E-009   1.056E-009   4.582E-009   3.658E-022   2.520E-036
 5.65   4.654E-015   4.721E-010   1.252E-006   2.695E-004   1.509E-001   5.383E-001   2.960E-001   1.443E-002   1.155E-004   1.207E-007   1.328E-010   1.787E-010   7.881E-010   2.605E-023   6.849E-038
 5.60   1.740E-014   1.479E-009   3.238E-006   5.344E-004   2.750E-001   5.624E-001   1.586E-001   3.424E-003   1.034E-005   3.311E-009   2.166E-011   3.212E-011   1.436E-010   2.058E-024   2.173E-039
 5.55   5.660E-014   4.015E-009   7.214E-006   9.024E-004   4.305E-001   4.966E-001   7.133E-002   6.450E-004   6.639E-007   6.284E-011   4.779E-012   6.993E-012   3.158E-011   2.184E-025   1.043E-040
 5.50   1.603E-013   9.481E-009   1.391E-005   1.302E-003   5.775E-001   3.916E-001   2.947E-002   1.064E-004   3.562E-008   3.010E-012   1.443E-012   2.071E-012   9.395E-012   3.667E-026   9.395E-042
 5.45   4.142E-013   2.044E-008   2.439E-005   1.685E-003   6.897E-001   2.965E-001   1.216E-002   1.700E-005   1.987E-009   9.495E-013   5.771E-013   8.118E-013   3.676E-012   9.296E-027   1.486E-042
 5.40   1.043E-012   4.292E-008   4.149E-005   2.085E-003   7.689E-001   2.238E-001   5.224E-003   2.813E-006   1.348E-010   4.636E-013   2.784E-013   3.843E-013   1.725E-012   3.092E-027   3.405E-043
