 8.47   1.640E-102   1.093E-093   2.778E-086   1.469E-079   1.788E-073   6.237E-068   1.196E-062   1.088E-057   4.147E-053   1.222E-048   3.028E-044   2.557E-040   4.404E-036   5.200E-032   3.073E-028   8.778E-025   1.788E-021   1.080E-018   4.638E-016   1.619E-013   5.043E-011   1.166E-008   2.278E-006   2.801E-004   2.101E-002   2.055E-001   7.732E-001
 8.46   3.255E-102   2.121E-093   5.260E-086   2.724E-079   3.252E-073   1.112E-067   2.090E-062   1.853E-057   6.885E-053   1.977E-048   4.771E-044   3.923E-040   6.578E-036   7.559E-032   4.345E-028   1.207E-024   2.391E-021   1.405E-018   5.858E-016   1.986E-013   6.008E-011   1.349E-008   2.560E-006   3.059E-004   2.233E-002   2.109E-001   7.665E-001
 8.45   6.467E-102   4.120E-093   9.972E-086   5.053E-079   5.918E-073   1.984E-067   3.656E-062   3.159E-057   1.144E-052   3.200E-048   7.523E-044   6.023E-040   9.829E-036   1.099E-031   6.148E-028   1.661E-024   3.199E-021   1.829E-018   7.404E-016   2.438E-013   7.159E-011   1.560E-008   2.877E-006   3.342E-004   2.373E-002   2.164E-001   7.596E-001
 8.44   1.286E-101   8.012E-093   1.892E-085   9.384E-079   1.078E-072   3.543E-067   6.400E-062   5.389E-057   1.902E-052   5.182E-048   1.187E-043   9.254E-040   1.470E-035   1.600E-031   8.704E-028   2.287E-024   4.282E-021   2.380E-018   9.360E-016   2.992E-013   8.533E-011   1.805E-008   3.235E-006   3.650E-004   2.522E-002   2.220E-001   7.524E-001
 8.43   2.562E-101   1.560E-092   3.594E-085   1.744E-078   1.966E-072   6.333E-067   1.121E-061   9.201E-057   3.164E-052   8.399E-048   1.874E-043   1.423E-039   2.199E-035   2.330E-031   1.233E-027   3.150E-024   5.733E-021   3.100E-018   1.184E-015   3.675E-013   1.017E-010   2.089E-008   3.637E-006   3.988E-004   2.681E-002   2.277E-001   7.451E-001
 8.42   5.108E-101   3.040E-092   6.836E-085   3.246E-078   3.587E-072   1.133E-066   1.965E-061   1.572E-056   5.268E-052   1.362E-047   2.960E-043   2.189E-039   3.292E-035   3.395E-031   1.748E-027   4.342E-024   7.681E-021   4.040E-018   1.498E-015   4.514E-013   1.213E-010   2.418E-008   4.090E-006   4.357E-004   2.850E-002   2.335E-001   7.376E-001
 8.41   1.020E-100   5.931E-092   1.301E-084   6.047E-078   6.553E-072   2.028E-066   3.448E-061   2.688E-056   8.777E-052   2.211E-047   4.680E-043   3.369E-039   4.932E-035   4.949E-031   2.478E-027   5.987E-024   1.030E-020   5.266E-018   1.896E-015   5.546E-013   1.447E-010   2.800E-008   4.599E-006   4.761E-004   3.029E-002   2.394E-001   7.299E-001
 8.40   2.038E-100   1.159E-091   2.481E-084   1.128E-077   1.198E-071   3.633E-066   6.053E-061   4.599E-056   1.463E-051   3.591E-047   7.403E-043   5.189E-039   7.393E-035   7.218E-031   3.516E-027   8.259E-024   1.381E-020   6.867E-018   2.400E-015   6.815E-013   1.726E-010   3.242E-008   5.172E-006   5.202E-004   3.220E-002   2.454E-001   7.219E-001
 8.39   4.079E-100   2.266E-091   4.734E-084   2.105E-077   2.193E-071   6.515E-066   1.064E-060   7.875E-056   2.442E-051   5.836E-047   1.172E-042   7.997E-039   1.109E-034   1.053E-030   4.991E-027   1.140E-023   1.852E-020   8.958E-018   3.039E-015   8.378E-013   2.060E-010   3.754E-008   5.816E-006   5.684E-004   3.422E-002   2.514E-001   7.138E-001
 8.38   8.174E-100   4.439E-091   9.046E-084   3.935E-077   4.018E-071   1.169E-065   1.870E-060   1.349E-055   4.077E-051   9.493E-047   1.857E-042   1.233E-038   1.664E-034   1.538E-030   7.088E-027   1.574E-023   2.486E-020   1.169E-017   3.850E-015   1.030E-012   2.458E-010   4.347E-008   6.542E-006   6.210E-004   3.637E-002   2.576E-001   7.054E-001
